candidate_id,bid_volume,record_type,title,source_file,source_section,source_page,fact_kind,report_or_certificate_no,content_sha256,media_sha256,media_width,media_height,file_exact_status,visual_status,visual_phash,visual_hamming_distance,visual_protection_reason,text_status,business_key,business_status,dedup_status,match_scope,matched_record_ids,evidence_bundle_id,manual_review_required,promotion_eligible,quality_tier,allowed_for_bid,decision_reason
business-media-0150,business,media,（1）ESG(环境、社会、公司治理)报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （1）ESG(环境、社会、公司治理)报告,117,,,02cc8a3c0a5347efcebd1f8229a4383cdfa8bce4ef659b9b32b9aa1b977142c1,02cc8a3c0a5347efcebd1f8229a4383cdfa8bce4ef659b9b32b9aa1b977142c1,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c8c4d0c8c0e4f0b0,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0074""]",taichang-visual-review-ddbd67f48198571a2b5b,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0151,business,media,（1）ESG(环境、社会、公司治理)报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （1）ESG(环境、社会、公司治理)报告,117,,,52560ad73352446c499e69d0ca8641b24b1898a1b933c79a07fbb5c40d89035b,52560ad73352446c499e69d0ca8641b24b1898a1b933c79a07fbb5c40d89035b,1158,1544,exact_hash_match_historical_candidate,no_visual_match,c8eeeee89cecccd6,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0075""]",taichang-exact-8615c2171d5706806153,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0152,business,media,（1）ESG(环境、社会、公司治理)报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （1）ESG(环境、社会、公司治理)报告,117,,,ba88677238ebc45d33ca257b24e05beebf6b72dc5bc2893b1ba1335b68fddf06,ba88677238ebc45d33ca257b24e05beebf6b72dc5bc2893b1ba1335b68fddf06,1026,1521,exact_hash_match_historical_candidate,no_visual_match,d4fcfcd4c4e4e4d4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0076""]",taichang-exact-86e2fa1a03ca140b4dfa,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0153,business,media,（1）ESG(环境、社会、公司治理)报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （1）ESG(环境、社会、公司治理)报告,117,,,72244390c9dcaea2105a21bb02786856c196a167f8deb4f4080acbe2939b0af9,72244390c9dcaea2105a21bb02786856c196a167f8deb4f4080acbe2939b0af9,1654,2339,exact_hash_match_historical_candidate,no_visual_match,8084d89084c80050,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0077""]",taichang-visual-review-5356a247ca2ad3660c1e,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-chapter-040,business,chapter,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,156,,,b401b4dde389cd8b2f13d0fb1aa26ca053dd0071e9c19d6202c505464c64bca1,,,,no_exact_match,not_applicable,,,,not_checked,,not_applicable,new,,[],,True,False,review_only,False,未发现可自动确认的重复；仍需进入 P0-05 标签和人工审核；该记录是结构/表单参考，不属于正式资产入库对象
business-media-0154,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,ae963dfcf71f9799cc19dd87f0391312b42e349ada9e3e9224770aca1556108e,ae963dfcf71f9799cc19dd87f0391312b42e349ada9e3e9224770aca1556108e,1268,876,exact_hash_match_historical_candidate,no_visual_match,8807f1f3b343dddd,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0078""]",taichang-visual-review-51f8c0b4f12d7d68a7f2,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0155,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,008a622e3cadaed0086bf3b694f2b4aac67f5035dc9508e3716452cc8c07ba48,008a622e3cadaed0086bf3b694f2b4aac67f5035dc9508e3716452cc8c07ba48,1269,1795,exact_hash_match_historical_candidate,no_visual_match,91f3f0c0e0cccc1b,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0079""]",taichang-visual-review-a4fbd2eda222cc20e9f4,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0156,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,7676682119e67ac95c1aa46edef7c0246cd051acdc56254f041d06148e5b3d93,7676682119e67ac95c1aa46edef7c0246cd051acdc56254f041d06148e5b3d93,1654,2339,exact_hash_match_historical_candidate,no_visual_match,d0d0c8c0c0c0c0c0,,blank_or_near_blank_page,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0080""]",taichang-visual-review-54239ce8b771de3f5335,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0157,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,abc124dd59231e5210b800cc45e4fd0bb257c659497319bef94bdf35abf06bf8,abc124dd59231e5210b800cc45e4fd0bb257c659497319bef94bdf35abf06bf8,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c0d6000000000000,,blank_or_near_blank_page,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0081""]",taichang-visual-review-85ba39fee376ac3a710a,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0158,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,75a55052413c4c3f3f59fe2d8db711cfe85b9d3ead02cc11b7518b634d56816d,75a55052413c4c3f3f59fe2d8db711cfe85b9d3ead02cc11b7518b634d56816d,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c0d4e0c8dcc4c0f0,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0082""]",taichang-visual-review-940b7a8e513a3712784c,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0159,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,505574f70c8373493a09b4b45a54a0f00dc677b25d88a503d0bb18a67578dcd3,505574f70c8373493a09b4b45a54a0f00dc677b25d88a503d0bb18a67578dcd3,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c0c4d8c4d4c4c4d4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0083""]",taichang-visual-review-4d75b6705b14d23c426c,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0160,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,b723af831e8c1da0377ee03de1f0eaccf5f042666af713c77b0cc0fec3521fad,b723af831e8c1da0377ee03de1f0eaccf5f042666af713c77b0cc0fec3521fad,1290,1860,exact_hash_match_historical_candidate,no_visual_match,c8d8c4f0a0c4c4d4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0084""]",taichang-visual-review-af1a4b72a8ce5e79d6cf,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0161,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,2a4552c37c164a62a9f58310079a8ac63ea59d1c3fd99252d1957b7515398b29,2a4552c37c164a62a9f58310079a8ac63ea59d1c3fd99252d1957b7515398b29,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c0c4f474c8687010,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0085""]",taichang-visual-review-061b504b27bd265037c1,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0162,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,caf7494483ce39fa51d197e57f56f22b62cbedc84adfc0714eda87e8c813808a,caf7494483ce39fa51d197e57f56f22b62cbedc84adfc0714eda87e8c813808a,1629,2304,exact_hash_match_historical_candidate,no_visual_match,c4c4f03028e8ccd0,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0086""]",taichang-visual-review-de66d3d0aa8f5a9c6f5a,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0163,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,c9a1552f4a371d820af41f7c4e3b74dde3cd0c3c41364213e265b24f3c559743,c9a1552f4a371d820af41f7c4e3b74dde3cd0c3c41364213e265b24f3c559743,1819,2573,exact_hash_match_historical_candidate,no_visual_match,ccc4c4c4d4c0e8e8,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0087""]",taichang-visual-review-f7f785dd03e46aef82ee,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0164,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,f22069c0d4878944fe9efc9cb8d73a0b6a9cc65d92133577fbb5380bb9d5dc50,f22069c0d4878944fe9efc9cb8d73a0b6a9cc65d92133577fbb5380bb9d5dc50,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c0d0d4ccc4c4d4c4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0088""]",taichang-visual-review-7284d60d3f310b296942,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0165,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,fc1f69aa3a7ed1b3c4fe655227ec7e5f266400c2100e8744287c0b13f0c93a14,fc1f69aa3a7ed1b3c4fe655227ec7e5f266400c2100e8744287c0b13f0c93a14,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c8c0d4c8c0d0c4c8,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0089""]",taichang-visual-review-eee10762aebfdab59ea7,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0166,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,1f3bb15d9656d616d3d11e7f4d78df842f1727604f599bbab650085cf0908c15,1f3bb15d9656d616d3d11e7f4d78df842f1727604f599bbab650085cf0908c15,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c2c0ccd4c8d0cce0,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0090""]",taichang-exact-48e5c7a936c1c97177e5,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0167,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,7f094295686f0fc0588f41eaf94aa648b0774d46e14a3d2088ec2ba7d2e45737,7f094295686f0fc0588f41eaf94aa648b0774d46e14a3d2088ec2ba7d2e45737,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c4c4d0d8e8dcc4d0,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0091""]",taichang-visual-review-48785276dee125bf8e39,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0168,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,6abba9199af5af441b2a7f340eba83e4ebe5e4b5a57c22f9917159360f7baeba,6abba9199af5af441b2a7f340eba83e4ebe5e4b5a57c22f9917159360f7baeba,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c4c4c0d4d4ccc4d0,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0092""]",taichang-visual-review-b6fe8cffdca499d928fd,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0169,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,5012ac9c036ac86b2231839d13c6946d0b96015c717b3837bfc7feff2c7b3755,5012ac9c036ac86b2231839d13c6946d0b96015c717b3837bfc7feff2c7b3755,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c8ccccc8c4c4c4d4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0093""]",taichang-visual-review-53ccfcd700ee171ae7cb,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0170,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,83d697a931a027d98f631d86204b2527475237f72ca4100959dc4b2ae4544fed,83d697a931a027d98f631d86204b2527475237f72ca4100959dc4b2ae4544fed,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c4ccc0c0d4c8e4d4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0094""]",taichang-visual-review-82fcc7b55f699ab3a862,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0171,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,7e276076b1bf3e5f5d38090c8bd2f9adadbda7d9d15d3b90027b5292c1770caf,7e276076b1bf3e5f5d38090c8bd2f9adadbda7d9d15d3b90027b5292c1770caf,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c8c4c0c8c0ccd4d4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0095""]",taichang-visual-review-d22222f2e42ebcd19b82,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0172,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,52c95a4974b1987552d0e0a41ed4d07b0d53cbd4babcad29413207e43954d3d2,52c95a4974b1987552d0e0a41ed4d07b0d53cbd4babcad29413207e43954d3d2,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c4e0c4ccd0e0c8d4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0096""]",taichang-visual-review-84fab749a03c95ea0121,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0173,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,c2c1ed62ff99e26e54cc55d895b693d405ab00fd02d5609667a27721e8169e0a,c2c1ed62ff99e26e54cc55d895b693d405ab00fd02d5609667a27721e8169e0a,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c0c4ccccc0c0ccd0,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0097""]",taichang-visual-review-432665b09a49c00cfc77,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0174,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,896b6e54ad4881c2024096a98d272e83897dbe16bac74ee777765c605a86ab91,896b6e54ad4881c2024096a98d272e83897dbe16bac74ee777765c605a86ab91,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c4d4c4d0ccc4c8e4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0098""]",taichang-visual-review-1768b6e3c2dab35f1d93,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0175,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,4ae368b5a75aa330492e3c6006120acf50d37b3cd550478ebff34e1157e030e6,4ae368b5a75aa330492e3c6006120acf50d37b3cd550478ebff34e1157e030e6,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c8c8ecc4c4d0c4c4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0099""]",taichang-visual-review-290cb8e7311fa166bcc6,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0176,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,b8f2add01f97c112665ccf459a70c292055e1a079986518e53cc85d604f42d7d,b8f2add01f97c112665ccf459a70c292055e1a079986518e53cc85d604f42d7d,1654,2339,exact_hash_match_historical_candidate,no_visual_match,ccd4d4c4d0d0e4d0,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0100""]",taichang-visual-review-a314c62b62deda8b46d3,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0177,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,16f8e4105db610ef9ad1f92d563fd7fa1788542d9e9cc7c3700a1d45314a2ec3,16f8e4105db610ef9ad1f92d563fd7fa1788542d9e9cc7c3700a1d45314a2ec3,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c4ccd4d4d0c0d4d4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0101""]",taichang-visual-review-6696ef55ee6a371d5f01,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0178,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,b5e7e6503b048ccb870d2ab8c567dcbf1da812e0cc8ddfc1af1ec11726369712,b5e7e6503b048ccb870d2ab8c567dcbf1da812e0cc8ddfc1af1ec11726369712,1654,2339,exact_hash_match_historical_candidate,no_visual_match,ccccc0c4d0c8c4c4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0102""]",taichang-visual-review-82fcc7b55f699ab3a862,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0179,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,479898c47c7870c1d96be4afab55ba9197ae55f0dbaf9894b048c7bdc32bc2e1,479898c47c7870c1d96be4afab55ba9197ae55f0dbaf9894b048c7bdc32bc2e1,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c4dcc4c0c8c4c4cc,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0103""]",taichang-visual-review-ed71691c5d0f839c03cd,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0180,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,f6f6a57e66448f67112dcf237c767f9b28e4b101b68a0167edf577521429f964,f6f6a57e66448f67112dcf237c767f9b28e4b101b68a0167edf577521429f964,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c4c4d0c4c0c8c4d4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0104""]",taichang-visual-review-237de03be082f7692b2f,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0181,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,499873f6405540c10e11678f274279f9ecd017bb9f69eecc22a291668de10c58,499873f6405540c10e11678f274279f9ecd017bb9f69eecc22a291668de10c58,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c4d0c4c4d0d0d0d0,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0105""]",taichang-visual-review-1b55d486b2ffa623cee3,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0182,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,9986821bf3488d4ae04a8f9b21c06aa8f88a5eb44d39c8c9a6f6b4c6a09ddcea,9986821bf3488d4ae04a8f9b21c06aa8f88a5eb44d39c8c9a6f6b4c6a09ddcea,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c4ccc8c4c4d0d4d0,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0106""]",taichang-visual-review-5201c85412fa4e649d2e,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0183,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,588d8803f7b67b04a43e4a0013cb1ed5f987a44b15c9b00aaba9c132eaa928b3,588d8803f7b67b04a43e4a0013cb1ed5f987a44b15c9b00aaba9c132eaa928b3,1819,2573,exact_hash_match_historical_candidate,no_visual_match,c0c4d4ccd4e8ecb4,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0107""]",taichang-visual-review-5c44ec2b7eff6b5a758b,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0184,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,9faab1147ebaafa065624fd2f9808e2ef15677050d630a71f5f42cfe1f5568fe,9faab1147ebaafa065624fd2f9808e2ef15677050d630a71f5f42cfe1f5568fe,1654,2339,exact_hash_match_historical_candidate,no_visual_match,c0c4d4ccc4c4d0d8,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0108""]",taichang-visual-review-563e861273189c0c7c28,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
business-media-0185,business,media,（2）废水、废气、废固报告,assets/template_words/商务补充文件.docx,(三)补充文件 / 7.针对评审要素，需要补充的其他文件 / 7.2.绿色发展规划及管理体系认证 / 7.2.3.环境影响评价情况 / （2）废水、废气、废固报告,157,,,ba09806dd491589dff85535255125521d1a320f0e21a14b79a3c20f32352b35e,ba09806dd491589dff85535255125521d1a320f0e21a14b79a3c20f32352b35e,1654,2339,exact_hash_match_historical_candidate,no_visual_match,ccc8d0d4d4d4d4d0,,,not_checked,,not_applicable,duplicate_exact,historical_candidate,"[""technical-media-0109""]",taichang-visual-review-87b5bcb05af280e21ef8,False,False,review_only,False,候选与较早历史标书候选指纹完全一致，只保留首次出现的追溯关系
