ingestion_batch_id,province,batch_no,package_no,package_code,material_category,source_file,table_index,row_number,table_type,parameter_name,required_value,response_value,deviation_status,risk_level,decision_reason,suggested_action,row_data
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,1,10,performance_parameter_table,断裂伸长率/%,≥80,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""项目"": ""断裂伸长率/%"", ""要 求"": ""≥80"", ""要 求_2"": ""≥350"", ""要 求_3"": ""≥150""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,1,11,performance_parameter_table,落锤冲击,10个试样中至少有9个不破裂,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""项目"": ""落锤冲击"", ""要 求"": ""10个试样中至少有9个不破裂"", ""要 求_2"": ""10个试样中至少有9个不破裂"", ""要 求_3"": ""10个试样中至少有9个不破裂""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,1,12,performance_parameter_table,静摩擦系数,≤0.35,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""项目"": ""静摩擦系数"", ""要 求"": ""≤0.35"", ""要 求_2"": ""≤0.35"", ""要 求_3"": ""≤0.35""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,1,13,performance_parameter_table,维卡软化温度/℃,≥83,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""项目"": ""维卡软化温度/℃"", ""要 求"": ""≥83"", ""要 求_2"": ""≥110"", ""要 求_3"": ""≥150""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,1,14,performance_parameter_table,纵向回缩率/%,≤5,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""项目"": ""纵向回缩率/%"", ""要 求"": ""≤5"", ""要 求_2"": ""≤3"", ""要 求_3"": ""≤3""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,1,15,performance_parameter_table,散热性能,常温下放置规定的时间，导管内、外壁温度均≤30℃。,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""项目"": ""散热性能"", ""要 求"": ""常温下放置规定的时间，导管内、外壁温度均≤30℃。"", ""要 求_2"": ""常温下放置规定的时间，导管内、外壁温度均≤30℃。"", ""要 求_3"": ""常温下放置规定的时间，导管内、外壁温度均≤30℃。""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,2,2,bid_response_parameter_table,"电缆保护管-材质:MPP,标称直径:φ175",参照通用部分5.技术要求,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""1"", ""技术参数名称"": ""电缆保护管-材质:MPP,标称直径:φ175"", ""单位"": ""米"", ""项目需求值或表述"": ""参照通用部分5.技术要求"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,2,3,bid_response_parameter_table,"电缆保护管-材质:MPP,标称直径:φ200",参照通用部分5.技术要求,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""2"", ""技术参数名称"": ""电缆保护管-材质:MPP,标称直径:φ200"", ""单位"": ""米"", ""项目需求值或表述"": ""参照通用部分5.技术要求"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,3,2,bid_response_parameter_table,环境温度,+45,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""1"", ""名称"": ""环境温度"", ""名称_2"": ""最高温度"", ""单位"": ""℃"", ""项目需求值"": ""+45"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,3,3,bid_response_parameter_table,环境温度,-40,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""1"", ""名称"": ""环境温度"", ""名称_2"": ""最低温度"", ""单位"": ""℃"", ""项目需求值"": ""-40"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,3,4,bid_response_parameter_table,环境温度,25,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""1"", ""名称"": ""环境温度"", ""名称_2"": ""最大温差"", ""单位"": ""℃"", ""项目需求值"": ""25"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,3,5,bid_response_parameter_table,海拔,≤1000,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""2"", ""名称"": ""海拔"", ""名称_2"": ""海拔"", ""单位"": ""m"", ""项目需求值"": ""≤1000"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,3,6,bid_response_parameter_table,日照,0.1,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""3"", ""名称"": ""日照"", ""名称_2"": ""日照"", ""单位"": ""W/cm²"", ""项目需求值"": ""0.1"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,3,7,bid_response_parameter_table,覆冰厚度,20,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""4"", ""名称"": ""覆冰厚度"", ""名称_2"": ""覆冰厚度"", ""单位"": ""mm"", ""项目需求值"": ""20"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,3,8,bid_response_parameter_table,最大风速,35,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""5"", ""名称"": ""最大风速"", ""名称_2"": ""最大风速"", ""单位"": ""m/s"", ""项目需求值"": ""35"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,3,9,bid_response_parameter_table,埋深,＜8,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""序号"": ""6"", ""名称"": ""埋深"", ""名称_2"": ""埋深"", ""单位"": ""m"", ""项目需求值"": ""＜8"", ""投标人响应值"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00004）/电缆保护管-MPP地埋用（φ175）.doc,5,4,performance_parameter_table,……,,,informational,low,未识别到明确项目需求值或标准值，仅作为参数信息保留。,无需生成偏差判断，可在参数查询中展示。,"{""序号 / 1"": ""……"", ""名称 / 电缆保护管(地埋用)"": """", ""单位 / 米"": """", ""招标人要求 / 型号和规格 / 电缆保护管,MPP,φ175"": """", ""招标人要求 / 数量 / 详见货物清单"": """", ""投标人响应 / 环刚度等级 / 详见货物清单"": """", ""投标人响应 / 数量"": """"}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,0,4,dimension_parameter_table,公称内径 100,公称壁厚 / 环刚度等级b / SN 24: 6；公称壁厚 / 环刚度等级b / SN 32: 8；公称壁厚 / 环刚度等级b / SN 40: 10；不圆度: ≤2.0,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 DN/ID"": ""100"", ""公称壁厚 / 环刚度等级b / SN 24"": ""6"", ""公称壁厚 / 环刚度等级b / SN 32"": ""8"", ""公称壁厚 / 环刚度等级b / SN 40"": ""10"", ""不圆度"": ""≤2.0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,0,5,dimension_parameter_table,公称内径 125,公称壁厚 / 环刚度等级b / SN 24: 8；公称壁厚 / 环刚度等级b / SN 32: 10；公称壁厚 / 环刚度等级b / SN 40: 12；不圆度: ≤2.3,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 DN/ID"": ""125"", ""公称壁厚 / 环刚度等级b / SN 24"": ""8"", ""公称壁厚 / 环刚度等级b / SN 32"": ""10"", ""公称壁厚 / 环刚度等级b / SN 40"": ""12"", ""不圆度"": ""≤2.3""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,0,6,dimension_parameter_table,公称内径 150,公称壁厚 / 环刚度等级b / SN 24: 10；公称壁厚 / 环刚度等级b / SN 32: 12；公称壁厚 / 环刚度等级b / SN 40: 14；不圆度: ≤2.5,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 DN/ID"": ""150"", ""公称壁厚 / 环刚度等级b / SN 24"": ""10"", ""公称壁厚 / 环刚度等级b / SN 32"": ""12"", ""公称壁厚 / 环刚度等级b / SN 40"": ""14"", ""不圆度"": ""≤2.5""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,0,7,dimension_parameter_table,公称内径 175,公称壁厚 / 环刚度等级b / SN 24: 12；公称壁厚 / 环刚度等级b / SN 32: 14；公称壁厚 / 环刚度等级b / SN 40: 16；不圆度: ≤2.8,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 DN/ID"": ""175"", ""公称壁厚 / 环刚度等级b / SN 24"": ""12"", ""公称壁厚 / 环刚度等级b / SN 32"": ""14"", ""公称壁厚 / 环刚度等级b / SN 40"": ""16"", ""不圆度"": ""≤2.8""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,0,8,dimension_parameter_table,公称内径 200,公称壁厚 / 环刚度等级b / SN 24: 14；公称壁厚 / 环刚度等级b / SN 32: 16；公称壁厚 / 环刚度等级b / SN 40: 18；不圆度: ≤3.2,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 DN/ID"": ""200"", ""公称壁厚 / 环刚度等级b / SN 24"": ""14"", ""公称壁厚 / 环刚度等级b / SN 32"": ""16"", ""公称壁厚 / 环刚度等级b / SN 40"": ""18"", ""不圆度"": ""≤3.2""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,0,9,dimension_parameter_table,公称内径 225,公称壁厚 / 环刚度等级b / SN 24: 16；公称壁厚 / 环刚度等级b / SN 32: 18；公称壁厚 / 环刚度等级b / SN 40: 20；不圆度: ≤3.8,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 DN/ID"": ""225"", ""公称壁厚 / 环刚度等级b / SN 24"": ""16"", ""公称壁厚 / 环刚度等级b / SN 32"": ""18"", ""公称壁厚 / 环刚度等级b / SN 40"": ""20"", ""不圆度"": ""≤3.8""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,0,10,dimension_parameter_table,公称内径 250,公称壁厚 / 环刚度等级b / SN 24: 18；公称壁厚 / 环刚度等级b / SN 32: 20；公称壁厚 / 环刚度等级b / SN 40: 22；不圆度: ≤4.2,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 DN/ID"": ""250"", ""公称壁厚 / 环刚度等级b / SN 24"": ""18"", ""公称壁厚 / 环刚度等级b / SN 32"": ""20"", ""公称壁厚 / 环刚度等级b / SN 40"": ""22"", ""不圆度"": ""≤4.2""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,0,11,dimension_parameter_table,公称内径 280,公称壁厚 / 环刚度等级b / SN 24: 20；公称壁厚 / 环刚度等级b / SN 32: 22；公称壁厚 / 环刚度等级b / SN 40: 24；不圆度: ≤4.5,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 DN/ID"": ""280"", ""公称壁厚 / 环刚度等级b / SN 24"": ""20"", ""公称壁厚 / 环刚度等级b / SN 32"": ""22"", ""公称壁厚 / 环刚度等级b / SN 40"": ""24"", ""不圆度"": ""≤4.5""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,0,12,dimension_parameter_table,公称内径 315,公称壁厚 / 环刚度等级b / SN 24: 22；公称壁厚 / 环刚度等级b / SN 32: 24；公称壁厚 / 环刚度等级b / SN 40: 26；不圆度: ≤4.8,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 DN/ID"": ""315"", ""公称壁厚 / 环刚度等级b / SN 24"": ""22"", ""公称壁厚 / 环刚度等级b / SN 32"": ""24"", ""公称壁厚 / 环刚度等级b / SN 40"": ""26"", ""不圆度"": ""≤4.8""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,0,13,dimension_parameter_table,公称内径 355,公称壁厚 / 环刚度等级b / SN 24: 24；公称壁厚 / 环刚度等级b / SN 32: 26；公称壁厚 / 环刚度等级b / SN 40: 28；不圆度: ≤5.2,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""公称内径 DN/ID"": ""355"", ""公称壁厚 / 环刚度等级b / SN 24"": ""24"", ""公称壁厚 / 环刚度等级b / SN 32"": ""26"", ""公称壁厚 / 环刚度等级b / SN 40"": ""28"", ""不圆度"": ""≤5.2""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,1,2,performance_parameter_table,项目,PVC电缆导管,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""项目"": ""项目"", ""要 求"": ""PVC电缆导管"", ""要 求_2"": ""HDPE电缆导管"", ""要 求_3"": ""MPP电缆导管""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,1,3,performance_parameter_table,密度/(g/cm),1.35~1.46,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""项目"": ""密度/(g/cm)"", ""要 求"": ""1.35~1.46"", ""要 求_2"": ""0.94~0.98"", ""要 求_3"": ""0.89~0.93""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,1,4,performance_parameter_table,环刚度/(kN/m²),SN 20:≥20,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""项目"": ""环刚度/(kN/m²)"", ""要 求"": ""SN 20:≥20"", ""要 求_2"": ""SN 12:≥12"", ""要 求_3"": ""SN 24:≥24""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,1,5,performance_parameter_table,环刚度/(kN/m²),SN 30:≥30,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""项目"": ""环刚度/(kN/m²)"", ""要 求"": ""SN 30:≥30"", ""要 求_2"": ""SN 18:≥18"", ""要 求_3"": ""SN 32:≥32""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国网辽宁省电力有限公司_辽宁公司二级采购非结构化固化ID编制（G00J-500021546-00005）/电缆保护管-MPP非开挖（φ175）.doc,1,6,performance_parameter_table,环刚度/(kN/m²),SN40:≥40,,pending_response,medium,存在项目需求值或标准值，但投标人响应值/保证值为空。,补充泰昌响应值、保证值或明确写入无偏差承诺后复核。,"{""项目"": ""环刚度/(kN/m²)"", ""要 求"": ""SN40:≥40"", ""要 求_2"": ""SN24:≥24"", ""要 求_3"": ""SN40:≥40""}"
