candidate_id,title_after_ingestion,source_group_title,source_page,evidence_type_label,actual_media_sha256,extracted_path,dedup_disposition,dedup_reason,matched_existing_asset_ids,quality,nearest_visual_match,ready_for_database_ingestion
technical-media-0162,泰昌现状环境影响评估报告知识资料第049项,现状环境影响评估报告,128,绿色低碳资料,facc29f07481a92ebc54e2955cda7cd244514dbaf349a3bfe5f6b3a9faa73ebf,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第049项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""e81b9816-9f74-4e6c-9621-79c1f6d2fbbb""]","{""valid"": true, ""file_size"": 267329, ""width"": 1266, ""height"": 1794, ""gray_mean"": 248.0284, ""gray_stddev"": 26.0803, ""white_ratio"": 0.868439, ""entropy"": 1.7511, ""quality_flags"": []}",{},False
technical-media-0163,泰昌现状环境影响评估报告知识资料第050项,现状环境影响评估报告,128,绿色低碳资料,ebed20ff147f06734b2c3a5faa8d28a47ee6ad6a0cc13a7c9100ad7c303c138c,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第050项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""c44f8e81-ab5a-42c5-8bc1-56716d6a902c""]","{""valid"": true, ""file_size"": 273778, ""width"": 1266, ""height"": 1794, ""gray_mean"": 247.2931, ""gray_stddev"": 27.6538, ""white_ratio"": 0.853912, ""entropy"": 1.9256, ""quality_flags"": []}",{},False
technical-media-0164,泰昌现状环境影响评估报告知识资料第051项,现状环境影响评估报告,128,绿色低碳资料,847fe1a5345c69c02ea02954267b1969a982b0e88e0ac0df0e5cbcea262fe666,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第051项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""52b25796-984b-4a66-b57f-4e61fabbf66b""]","{""valid"": true, ""file_size"": 179546, ""width"": 1266, ""height"": 896, ""gray_mean"": 193.245, ""gray_stddev"": 79.4389, ""white_ratio"": 0.556656, ""entropy"": 4.3451, ""quality_flags"": []}",{},False
technical-media-0165,泰昌现状环境影响评估报告知识资料第052项,现状环境影响评估报告,128,绿色低碳资料,3fb9454388d631aefc554557d507b3e941463ad6f213e0625178484062938709,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第052项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""ac9122dd-b22b-4f5c-9581-f7a056700d1d""]","{""valid"": true, ""file_size"": 387792, ""width"": 1266, ""height"": 1794, ""gray_mean"": 246.2424, ""gray_stddev"": 27.0726, ""white_ratio"": 0.81546, ""entropy"": 2.3096, ""quality_flags"": []}",{},False
technical-media-0166,泰昌现状环境影响评估报告知识资料第053项,现状环境影响评估报告,128,绿色低碳资料,05f4b06d246a57b210272ed5903492eba4a2bd2ad491d2f3e13c8c49a9577a34,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第053项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""5eacd452-fa6d-4df5-91b0-3b45a6f4776a""]","{""valid"": true, ""file_size"": 304347, ""width"": 1266, ""height"": 1794, ""gray_mean"": 246.7769, ""gray_stddev"": 28.6872, ""white_ratio"": 0.845947, ""entropy"": 2.0416, ""quality_flags"": []}",{},False
technical-media-0167,泰昌现状环境影响评估报告知识资料第054项,现状环境影响评估报告,128,绿色低碳资料,cbd8af6f26ad8af3224556f11cde29734d793e4f9933ab615eb0b69b6839503e,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第054项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""42b26dc2-44d9-4e55-9195-0ad40b0bff42""]","{""valid"": true, ""file_size"": 232935, ""width"": 1266, ""height"": 1794, ""gray_mean"": 248.5135, ""gray_stddev"": 25.6269, ""white_ratio"": 0.878845, ""entropy"": 1.6207, ""quality_flags"": []}",{},False
technical-media-0168,泰昌现状环境影响评估报告知识资料第055项,现状环境影响评估报告,128,绿色低碳资料,f7278568c39d6478d664fa407a160c3ffe34868878f57e0349cd487a90ddebea,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第055项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""6bd59f25-9bcc-407a-a000-c6b16b20cd91""]","{""valid"": true, ""file_size"": 416970, ""width"": 2480, ""height"": 3507, ""gray_mean"": 244.9502, ""gray_stddev"": 29.105, ""white_ratio"": 0.795853, ""entropy"": 2.5387, ""quality_flags"": []}",{},False
technical-media-0169,泰昌现状环境影响评估报告知识资料第056项,现状环境影响评估报告,128,绿色低碳资料,dcd1e45b50b3de0e2e72ded6100dbae5273e076edcee57b0e5724d3ab2985c96,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第056项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""f5c25554-622e-43e1-bd96-5bc1a4f25ba3""]","{""valid"": true, ""file_size"": 197400, ""width"": 1266, ""height"": 896, ""gray_mean"": 191.1637, ""gray_stddev"": 82.0458, ""white_ratio"": 0.542953, ""entropy"": 4.5184, ""quality_flags"": []}",{},False
technical-media-0170,泰昌现状环境影响评估报告知识资料第057项,现状环境影响评估报告,128,绿色低碳资料,8c56379e9694a11d96eb0c6a50ec166ed7b9112cb6e68456541d273b9e032973,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第057项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""30aa6435-a53b-4ae7-8769-6268ddd5b94e""]","{""valid"": true, ""file_size"": 210879, ""width"": 1266, ""height"": 896, ""gray_mean"": 190.4025, ""gray_stddev"": 81.0141, ""white_ratio"": 0.516647, ""entropy"": 4.7156, ""quality_flags"": []}",{},False
technical-media-0171,泰昌现状环境影响评估报告知识资料第058项,现状环境影响评估报告,128,绿色低碳资料,2642135ea4252a275889b714cbd77d43daf2f7493cffa16c1da72e958492331f,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第058项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""46f6644c-1869-4c79-a1d1-650f9517b468""]","{""valid"": true, ""file_size"": 175099, ""width"": 1266, ""height"": 1794, ""gray_mean"": 249.9855, ""gray_stddev"": 23.1135, ""white_ratio"": 0.902634, ""entropy"": 1.3701, ""quality_flags"": []}",{},False
technical-media-0172,泰昌现状环境影响评估报告知识资料第059项,现状环境影响评估报告,128,绿色低碳资料,fc06fdde27589a33293da753a475ca4b0eab633d3b045bb1d5665ea099346689,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第059项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""1a1e051d-9614-4329-a9db-00ea11fa0034""]","{""valid"": true, ""file_size"": 84387, ""width"": 1266, ""height"": 896, ""gray_mean"": 193.2792, ""gray_stddev"": 84.8507, ""white_ratio"": 0.633774, ""entropy"": 3.3554, ""quality_flags"": []}",{},False
technical-media-0173,泰昌现状环境影响评估报告知识资料第060项,现状环境影响评估报告,128,绿色低碳资料,1f45ed5a92289b7d52916072c8c6765fdba68b466a715c6bcdd8880bc3cc4264,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第060项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""bea26dbe-5972-42bb-9149-b9be0b405d7e""]","{""valid"": true, ""file_size"": 137259, ""width"": 1266, ""height"": 896, ""gray_mean"": 194.89, ""gray_stddev"": 80.7445, ""white_ratio"": 0.583725, ""entropy"": 4.134, ""quality_flags"": []}",{},False
technical-media-0174,泰昌现状环境影响评估报告知识资料第061项,现状环境影响评估报告,128,绿色低碳资料,956246a8565a665e992559009d3e50fe72f82a3b5061f867434f6970bd662bf8,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第061项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""7056e771-7303-4e07-a7fc-5abedd6d1f2a""]","{""valid"": true, ""file_size"": 249633, ""width"": 1266, ""height"": 896, ""gray_mean"": 160.8886, ""gray_stddev"": 81.3504, ""white_ratio"": 0.369278, ""entropy"": 5.6791, ""quality_flags"": []}",{},False
technical-media-0175,泰昌现状环境影响评估报告知识资料第062项,现状环境影响评估报告,128,绿色低碳资料,d6f2b92d37e226bd9831d2cdd69d5831e349b5fa6e516ca82c7cb59f2c12ff44,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第062项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""d40b2f53-718d-4197-818d-2c20e78babaa""]","{""valid"": true, ""file_size"": 111652, ""width"": 1266, ""height"": 896, ""gray_mean"": 192.4208, ""gray_stddev"": 83.6981, ""white_ratio"": 0.602707, ""entropy"": 3.7951, ""quality_flags"": []}",{},False
technical-media-0176,泰昌现状环境影响评估报告知识资料第063项,现状环境影响评估报告,128,绿色低碳资料,6fa27dea07c981162df28142bfc4c1ce01fcaf783d97be985a27fde80b3ed6cc,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第063项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""28326c9d-1c89-45d0-83a0-aceee9d770a9""]","{""valid"": true, ""file_size"": 115822, ""width"": 1266, ""height"": 896, ""gray_mean"": 195.9511, ""gray_stddev"": 79.6618, ""white_ratio"": 0.605698, ""entropy"": 3.8173, ""quality_flags"": []}",{},False
technical-media-0177,泰昌现状环境影响评估报告知识资料第064项,现状环境影响评估报告,128,绿色低碳资料,9a1776a672141ffda9d63b7eaa4afb36725933fac1a0065ab1a310f9875d65e7,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第064项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""2d25deeb-8907-42eb-9c39-97a70caeb165""]","{""valid"": true, ""file_size"": 226173, ""width"": 1266, ""height"": 896, ""gray_mean"": 188.8826, ""gray_stddev"": 82.082, ""white_ratio"": 0.531036, ""entropy"": 4.7804, ""quality_flags"": []}",{},False
technical-media-0178,泰昌现状环境影响评估报告知识资料第065项,现状环境影响评估报告,128,绿色低碳资料,797052cc7e24168b5eb3eeb8634c6208769b4e3f766e6ad3b262b5d3738a9ef0,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第065项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""1043346d-60ad-42ed-9149-dbf3090022bf""]","{""valid"": true, ""file_size"": 104827, ""width"": 1266, ""height"": 896, ""gray_mean"": 192.4647, ""gray_stddev"": 85.3257, ""white_ratio"": 0.615982, ""entropy"": 3.6047, ""quality_flags"": []}",{},False
technical-media-0179,泰昌现状环境影响评估报告知识资料第066项,现状环境影响评估报告,128,绿色低碳资料,1d7699a120bdd2cff304c017d6b48f3a9853a3bd089393399ef749a5a0e1c81f,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第066项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""324e7de1-1f77-4ffb-b37b-a53445d183fa""]","{""valid"": true, ""file_size"": 106652, ""width"": 1266, ""height"": 896, ""gray_mean"": 193.9406, ""gray_stddev"": 83.5656, ""white_ratio"": 0.61528, ""entropy"": 3.7342, ""quality_flags"": []}",{},False
technical-media-0180,泰昌现状环境影响评估报告知识资料第067项,现状环境影响评估报告,128,绿色低碳资料,4d06d19fa6e8a901b8b884ca585698c4a397edf97723016fd740b60048cdd182,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第067项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""3a19f608-660c-4690-9808-09e9e38466bb""]","{""valid"": true, ""file_size"": 140607, ""width"": 1266, ""height"": 896, ""gray_mean"": 192.9055, ""gray_stddev"": 82.8742, ""white_ratio"": 0.590149, ""entropy"": 3.9394, ""quality_flags"": []}",{},False
technical-media-0181,泰昌现状环境影响评估报告知识资料第068项,现状环境影响评估报告,128,绿色低碳资料,45195f8bee4e47710ca597eb6c3c3ebceb3284c6db080bb71b2918601271b7a4,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第068项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""efda18eb-40c9-4ddf-8bdc-92202b573398""]","{""valid"": true, ""file_size"": 208542, ""width"": 1266, ""height"": 896, ""gray_mean"": 190.7289, ""gray_stddev"": 83.095, ""white_ratio"": 0.517136, ""entropy"": 4.6495, ""quality_flags"": []}",{},False
technical-media-0182,泰昌现状环境影响评估报告知识资料第069项,现状环境影响评估报告,128,绿色低碳资料,129a7e6af77b22cf1ef6b1b9045682366e629a2644581f2f60e15a8456b0ea65,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第069项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""3d33d0ec-19fa-4b4c-aa88-664594546ebc""]","{""valid"": true, ""file_size"": 202532, ""width"": 1266, ""height"": 896, ""gray_mean"": 189.2247, ""gray_stddev"": 84.8618, ""white_ratio"": 0.500519, ""entropy"": 4.6325, ""quality_flags"": []}",{},False
technical-media-0183,泰昌现状环境影响评估报告知识资料第070项,现状环境影响评估报告,128,绿色低碳资料,dbf025261d689648d4ab7cdd250880b270f8f7fee1256266f7a1cde87d8ffcb9,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第070项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""2d02b58c-c0bc-488c-b1fd-81f938551b09""]","{""valid"": true, ""file_size"": 203290, ""width"": 1266, ""height"": 896, ""gray_mean"": 188.6503, ""gray_stddev"": 85.2696, ""white_ratio"": 0.492844, ""entropy"": 4.6435, ""quality_flags"": []}",{},False
technical-media-0184,泰昌现状环境影响评估报告知识资料第071项,现状环境影响评估报告,128,绿色低碳资料,2a1c872b67a3a7db46b3313009322a8dcdff534a9700896b85c340d3f3805783,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第071项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""d8bc9d25-c7fb-43c2-8edc-596b802d1a1c""]","{""valid"": true, ""file_size"": 145662, ""width"": 1266, ""height"": 896, ""gray_mean"": 189.8349, ""gray_stddev"": 86.636, ""white_ratio"": 0.553604, ""entropy"": 4.2528, ""quality_flags"": []}",{},False
technical-media-0185,泰昌现状环境影响评估报告知识资料第072项,现状环境影响评估报告,128,绿色低碳资料,c12fe72eb8f3241c200f60ea786e626ca516be879117d3452258a60393b598da,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第072项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""eae23b8a-2572-41d2-9929-5a363c48fb3a""]","{""valid"": true, ""file_size"": 147883, ""width"": 1266, ""height"": 896, ""gray_mean"": 189.977, ""gray_stddev"": 86.18, ""white_ratio"": 0.554108, ""entropy"": 4.2309, ""quality_flags"": []}",{},False
technical-media-0186,泰昌现状环境影响评估报告知识资料第073项,现状环境影响评估报告,128,绿色低碳资料,09c1811bab2bfac3e34f6b24df4f92dd420825e0f479003e49e9e17f1ae16e0e,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第073项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""36d40965-db0f-4320-bab6-721017563b8f""]","{""valid"": true, ""file_size"": 213939, ""width"": 1266, ""height"": 896, ""gray_mean"": 177.9235, ""gray_stddev"": 83.057, ""white_ratio"": 0.344803, ""entropy"": 5.6747, ""quality_flags"": []}",{},False
technical-media-0187,泰昌现状环境影响评估报告知识资料第074项,现状环境影响评估报告,128,绿色低碳资料,907dc5d91f6a5d7206423b2cd24c72d282a4c87e329c724cbf432311fde012ff,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第074项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""06df5a2e-942e-4999-afdf-fdb790b95f5e""]","{""valid"": true, ""file_size"": 232496, ""width"": 1266, ""height"": 896, ""gray_mean"": 178.1685, ""gray_stddev"": 83.6595, ""white_ratio"": 0.352402, ""entropy"": 5.7731, ""quality_flags"": []}",{},False
technical-media-0188,泰昌现状环境影响评估报告知识资料第075项,现状环境影响评估报告,128,绿色低碳资料,a636c8f0462e7c80c281abdb00f25448f75f6a4dd946f2b1cc30c177a9a65dbe,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第075项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""05c89e8e-c267-48dd-87fe-6e1380ac59ec""]","{""valid"": true, ""file_size"": 247812, ""width"": 1266, ""height"": 896, ""gray_mean"": 176.4869, ""gray_stddev"": 84.3103, ""white_ratio"": 0.346817, ""entropy"": 5.645, ""quality_flags"": []}",{},False
technical-media-0189,泰昌现状环境影响评估报告知识资料第076项,现状环境影响评估报告,128,绿色低碳资料,460e556efd2fc6ce3ed0726d7fa480b971482a7901927d98594d3ac92c6186fd,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第076项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""f4949e0d-3bff-40ea-bf50-8a1dcfc65fb4""]","{""valid"": true, ""file_size"": 257666, ""width"": 1266, ""height"": 896, ""gray_mean"": 176.3269, ""gray_stddev"": 81.7396, ""white_ratio"": 0.349487, ""entropy"": 5.8268, ""quality_flags"": []}",{},False
technical-media-0190,泰昌现状环境影响评估报告知识资料第077项,现状环境影响评估报告,128,绿色低碳资料,18dfc0395d8edd86b06494f728321fe980e171c6ee99e0d1e390ea690ff7227b,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第077项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""6991767a-326c-404f-b4e8-4dd71fe1faf8""]","{""valid"": true, ""file_size"": 255325, ""width"": 1266, ""height"": 896, ""gray_mean"": 178.9365, ""gray_stddev"": 80.9036, ""white_ratio"": 0.349854, ""entropy"": 5.7557, ""quality_flags"": []}",{},False
technical-media-0191,泰昌现状环境影响评估报告知识资料第078项,现状环境影响评估报告,128,绿色低碳资料,bf3744267213a5b9332cd6638767488bfe5ea26709e08d6085fb95e0d9075d9f,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第078项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""58451b04-38f1-4eb6-abdc-e44a946c7c7f""]","{""valid"": true, ""file_size"": 232648, ""width"": 1266, ""height"": 896, ""gray_mean"": 182.9632, ""gray_stddev"": 83.1837, ""white_ratio"": 0.433426, ""entropy"": 5.5595, ""quality_flags"": []}",{},False
technical-media-0192,泰昌现状环境影响评估报告知识资料第079项,现状环境影响评估报告,128,绿色低碳资料,d618cc382e34bbc29e00aae8e09e2cefd90acd98d0d99f0868e774ee365e06e8,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第079项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""21e380ec-7314-48d1-b783-e83855153d93""]","{""valid"": true, ""file_size"": 242588, ""width"": 1266, ""height"": 896, ""gray_mean"": 179.5089, ""gray_stddev"": 82.6116, ""white_ratio"": 0.350876, ""entropy"": 5.7535, ""quality_flags"": []}",{},False
technical-media-0193,泰昌现状环境影响评估报告知识资料第080项,现状环境影响评估报告,128,绿色低碳资料,cbfa1adbe08d5c953bc60fe48eecdca525172b25d2be7ed764bcbc53e3355c57,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第080项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""088330b5-596d-4e76-8a53-9cc057a30fe8""]","{""valid"": true, ""file_size"": 247703, ""width"": 1266, ""height"": 896, ""gray_mean"": 178.636, ""gray_stddev"": 82.4039, ""white_ratio"": 0.368896, ""entropy"": 5.8491, ""quality_flags"": []}",{},False
technical-media-0194,泰昌现状环境影响评估报告知识资料第081项,现状环境影响评估报告,128,绿色低碳资料,93398ed9505c900f521a40a7250013d8037269466507d0ee11001b97503920ac,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第081项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""637876e1-f039-4f71-9b82-3fbb6230f8ae""]","{""valid"": true, ""file_size"": 243033, ""width"": 1266, ""height"": 896, ""gray_mean"": 179.0224, ""gray_stddev"": 82.0909, ""white_ratio"": 0.3535, ""entropy"": 5.7652, ""quality_flags"": []}",{},False
technical-media-0195,泰昌现状环境影响评估报告知识资料第082项,现状环境影响评估报告,128,绿色低碳资料,7d3bbfaeec6195463e91886c268f67b775a2ec8610132d321d6328e72fe4758b,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第082项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""e16e6951-ced5-4174-aadd-4d76841d8d8e""]","{""valid"": true, ""file_size"": 234190, ""width"": 1266, ""height"": 896, ""gray_mean"": 181.3831, ""gray_stddev"": 81.5196, ""white_ratio"": 0.356232, ""entropy"": 5.7446, ""quality_flags"": []}",{},False
technical-media-0196,泰昌现状环境影响评估报告知识资料第083项,现状环境影响评估报告,128,绿色低碳资料,ef642cc9bbd436c10e5adf4e4d5af9f4ba4617c8822cc5f049184c6885b7a94a,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第083项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""442d9866-d02b-461e-888e-e1cbe0d606b3""]","{""valid"": true, ""file_size"": 259611, ""width"": 1266, ""height"": 896, ""gray_mean"": 183.2467, ""gray_stddev"": 87.4866, ""white_ratio"": 0.48349, ""entropy"": 5.1565, ""quality_flags"": []}",{},False
technical-media-0197,泰昌现状环境影响评估报告知识资料第084项,现状环境影响评估报告,128,绿色低碳资料,0f2d0b4d3c24ad74f47b7c2887ac0fb7c4e05b95ca2454b57991bb336d6b6900,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第084项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""afee7274-2140-49b9-9a38-b6beacd36591""]","{""valid"": true, ""file_size"": 201527, ""width"": 1266, ""height"": 896, ""gray_mean"": 187.7398, ""gray_stddev"": 87.7276, ""white_ratio"": 0.546188, ""entropy"": 4.3094, ""quality_flags"": []}",{},False
technical-media-0198,泰昌现状环境影响评估报告知识资料第085项,现状环境影响评估报告,128,绿色低碳资料,e4937144f78c917cce35d891010431dfbad6bc063128a8841657d83a76122534,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第085项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""d66b8aad-a5b9-4e9f-a890-ad3709fd9e47""]","{""valid"": true, ""file_size"": 187374, ""width"": 1266, ""height"": 896, ""gray_mean"": 188.5468, ""gray_stddev"": 85.4434, ""white_ratio"": 0.537247, ""entropy"": 4.4195, ""quality_flags"": []}",{},False
technical-media-0199,泰昌现状环境影响评估报告知识资料第086项,现状环境影响评估报告,128,绿色低碳资料,87ad2a1ccddf2a192547bf53d1b08fa48c1d355c650cbdfd92a0f8b9b7e70cdb,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第086项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""4a1e9bae-9dcc-4d96-ba79-e1e6dcee5df3""]","{""valid"": true, ""file_size"": 222296, ""width"": 1266, ""height"": 896, ""gray_mean"": 185.5959, ""gray_stddev"": 89.3177, ""white_ratio"": 0.529755, ""entropy"": 4.4318, ""quality_flags"": []}",{},False
technical-media-0200,泰昌现状环境影响评估报告知识资料第087项,现状环境影响评估报告,128,绿色低碳资料,c4af23301f74fb31d8ef6fa7cd5e0d3ad860bbcdf345cc8418d24e8fd15356a9,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第087项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""052e8781-bcfc-4e74-8697-3617092ab8d9""]","{""valid"": true, ""file_size"": 128668, ""width"": 1266, ""height"": 896, ""gray_mean"": 188.8745, ""gray_stddev"": 89.6321, ""white_ratio"": 0.601288, ""entropy"": 3.7582, ""quality_flags"": []}",{},False
technical-media-0201,泰昌现状环境影响评估报告知识资料第088项,现状环境影响评估报告,128,绿色低碳资料,31c270ea5c69f62f477b3c53ee683b56228f689a9f21706547fe8d805d2bf11e,parsed_outputs/power_grid_customer_corpus/customer_taichang_historical_bid_20260713/p1_01_knowledge_assets/泰昌现状环境影响评估报告知识资料第088项.jpeg,already_ingested,同一批次、同一候选已存在，幂等跳过,"[""c54a0fd3-295c-43ec-aab0-a663204edde8""]","{""valid"": true, ""file_size"": 184768, ""width"": 1266, ""height"": 896, ""gray_mean"": 187.3513, ""gray_stddev"": 89.1228, ""white_ratio"": 0.570084, ""entropy"": 4.0929, ""quality_flags"": []}",{},False
