candidate_id,dedup_status_label,disposition,evidence_type_label,ready_for_ingestion,reason,source_document_name,source_page,source_section,title
business-media-0277,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0278,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0279,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0280,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0281,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0282,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0283,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0284,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0285,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0286,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0287,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0288,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0289,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0290,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0291,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0292,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0293,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0294,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0295,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0296,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,191,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.3.环境影响评价情况/（3）现状环境影响评估报告,泰昌绿色低碳资料历史候选第191页
business-media-0297,精确重复，不新增,禁止新增,资质证书,False,与现有数字资产精确重复,泰昌商务补充文件,281,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.4.绿电绿证情况/（1）绿色电力认证证书,泰昌资质证书历史候选第281页
business-media-0298,精确重复，不新增,禁止新增,资质证书,False,与现有数字资产精确重复,泰昌商务补充文件,283,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.4.绿电绿证情况/（2）绿色供应链认证证书,泰昌资质证书历史候选第283页
business-media-0299,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,284,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.4.绿电绿证情况/（3）绿色电力证书交易凭证,泰昌绿色低碳资料历史候选第284页
business-media-0300,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,284,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.4.绿电绿证情况/（3）绿色电力证书交易凭证,泰昌绿色低碳资料历史候选第284页
business-media-0301,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,284,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/7.2.4.绿电绿证情况/（3）绿色电力证书交易凭证,泰昌绿色低碳资料历史候选第284页
business-media-0302,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0303,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0304,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0305,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0306,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0307,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0308,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0309,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0310,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0311,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0312,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0313,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0314,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0315,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0316,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0317,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0318,精确重复，不新增,禁止新增,绿色低碳资料,False,与现有数字资产精确重复,泰昌商务补充文件,286,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.2.绿色发展规划及管理体系认证/（1）碳足迹报告,泰昌绿色低碳资料历史候选第286页
business-media-0319,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,303,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.3.创新激励机制、供应链保障措施/（1）创新激励机制评价报告,泰昌企业证明材料历史候选第303页
business-media-0320,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,303,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.3.创新激励机制、供应链保障措施/（1）创新激励机制评价报告,泰昌企业证明材料历史候选第303页
business-media-0321,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,303,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.3.创新激励机制、供应链保障措施/（1）创新激励机制评价报告,泰昌企业证明材料历史候选第303页
business-media-0322,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,303,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.3.创新激励机制、供应链保障措施/（1）创新激励机制评价报告,泰昌企业证明材料历史候选第303页
business-media-0323,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,303,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.3.创新激励机制、供应链保障措施/（1）创新激励机制评价报告,泰昌企业证明材料历史候选第303页
business-media-0324,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,303,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.3.创新激励机制、供应链保障措施/（1）创新激励机制评价报告,泰昌企业证明材料历史候选第303页
business-media-0325,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,303,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.3.创新激励机制、供应链保障措施/（1）创新激励机制评价报告,泰昌企业证明材料历史候选第303页
business-media-0326,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,303,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.3.创新激励机制、供应链保障措施/（1）创新激励机制评价报告,泰昌企业证明材料历史候选第303页
business-media-0327,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,303,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.3.创新激励机制、供应链保障措施/（1）创新激励机制评价报告,泰昌企业证明材料历史候选第303页
business-media-0328,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,303,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.3.创新激励机制、供应链保障措施/（1）创新激励机制评价报告,泰昌企业证明材料历史候选第303页
business-media-0329,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,303,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.3.创新激励机制、供应链保障措施/（1）创新激励机制评价报告,泰昌企业证明材料历史候选第303页
business-media-0330,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,303,(三)补充文件/7.针对评审要素，需要补充的其他文件/7.3.创新激励机制、供应链保障措施/（1）创新激励机制评价报告,泰昌企业证明材料历史候选第303页
business-media-0331,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,318,(三)补充文件/10.供应商关于配合开展资质能力信息核实的承诺函,泰昌企业证明材料历史候选第318页
business-media-0333,精确重复，不新增,禁止新增,企业证明材料,False,与现有数字资产精确重复,泰昌商务补充文件,321,(三)补充文件/12.其他/12.2.中华人民共和国国家版权局计算机软件著作权登记证书,泰昌企业证明材料历史候选第321页
business-table-001,未发现重复，仍需审核,保留历史参考,产品参数表,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌商务补充文件,4,（一）商务偏差表/1.商务偏差表,泰昌商务标历史表单参考：商务偏差表/1.商务偏差表
business-table-002,未发现重复，仍需审核,保留历史参考,历史表单结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌商务补充文件,9,(三)补充文件/2.投标人情况/2.2投标人基本情况表,泰昌商务标历史表单参考：补充文件/2.投标人情况/2.2投标人基本情况表
business-table-003,未发现重复，仍需审核,保留历史参考,历史表单结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌商务补充文件,9,(三)补充文件/2.投标人情况/2.2投标人基本情况表,泰昌商务标历史表单参考：补充文件/2.投标人情况/2.2投标人基本情况表
business-table-004,未发现重复，仍需审核,保留历史参考,历史表单结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌商务补充文件,64,(三)补充文件/6.财务状况,泰昌商务标历史表单参考：补充文件/6.财务状况
technical-chapter-001,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,4,（一）技术偏差表,泰昌技术标历史目录参考：技术偏差表
technical-chapter-002,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,4,（一）技术偏差表/1.技术偏差表,泰昌技术标历史目录参考：技术偏差表/1.技术偏差表
technical-chapter-003,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,5,（二）专项投标文件,泰昌技术标历史目录参考：专项投标文件
technical-chapter-004,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,5,（二）专项投标文件/1.业绩文件,泰昌技术标历史目录参考：专项投标文件/1.业绩文件
technical-chapter-005,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,5,（二）专项投标文件/1.业绩文件/1.1.资格预审通知书,泰昌技术标历史目录参考：专项投标文件/1.业绩文件/1.1.资格预审通知书
technical-chapter-006,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,6,（二）专项投标文件/2.技术特性参数表,泰昌技术标历史目录参考：专项投标文件/2.技术特性参数表
technical-chapter-007,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,6,（二）专项投标文件/2.技术特性参数表/（G004-500013634-00006）,泰昌技术标历史目录参考：专项投标文件/2.技术特性参数表/（G004-500013634-00006）
technical-chapter-008,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,12,（二）专项投标文件/3.货物组件材料配置表,泰昌技术标历史目录参考：专项投标文件/3.货物组件材料配置表
technical-chapter-009,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,13,（二）专项投标文件/4.符合招标文件投标人资格要求的证明文件,泰昌技术标历史目录参考：专项投标文件/4.符合招标文件投标人资格要求的证明文件
technical-chapter-010,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,13,（二）专项投标文件/4.符合招标文件投标人资格要求的证明文件/4.1、资格预审通知书,泰昌技术标历史目录参考：专项投标文件/4.符合招标文件投标人资格要求的证明文件/4.1、资格预审通知书
technical-chapter-011,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,14,（二）专项投标文件/4.符合招标文件投标人资格要求的证明文件/4.2、资质业绩凭证单,泰昌技术标历史目录参考：专项投标文件/4.符合招标文件投标人资格要求的证明文件/4.2、资质业绩凭证单
technical-chapter-012,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,15,（二）专项投标文件/5.针对评审要素，需要补充的其他文件,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件
technical-chapter-013,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,15,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制
technical-chapter-014,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,15,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.1.原材料组部件进厂检验检测措施,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.1.原材料组部件进厂检验检测措施
technical-chapter-015,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,19,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.2.生产工艺/质量管控体系,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.2.生产工艺/质量管控体系
technical-chapter-016,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,19,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.2.生产工艺/质量管控体系/5.1.2.1.电缆保护管MPP工艺流程,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.2.生产工艺/质量管控体系/5.1.2.1.电缆保护管MPP工艺流程
technical-chapter-017,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,21,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.2.生产工艺/质量管控体系/5.1.2.2.电缆保护管CPVC工艺流程,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.2.生产工艺/质量管控体系/5.1.2.2.电缆保护管CPVC工艺流程
technical-chapter-018,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,23,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.2.生产工艺/质量管控体系/5.1.2.3.N-HAP电缆保护管工艺流程,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.2.生产工艺/质量管控体系/5.1.2.3.N-HAP电缆保护管工艺流程
technical-chapter-019,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,24,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.2.生产工艺/质量管控体系/5.1.2.4.电缆保护管PE工艺流程,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.2.生产工艺/质量管控体系/5.1.2.4.电缆保护管PE工艺流程
technical-chapter-020,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,25,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.2.生产工艺/质量管控体系/5.1.2.5.各工序控制点工艺文件,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.2.生产工艺/质量管控体系/5.1.2.5.各工序控制点工艺文件
technical-chapter-021,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,47,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.3.生产制造环境,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.3.生产制造环境
technical-chapter-022,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,48,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.4.试组装环境,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.4.试组装环境
technical-chapter-023,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,49,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.5.资质核实,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.1.产品制造质量控制/5.1.5.资质核实
technical-chapter-024,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,50,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.2.履约风险,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.2.履约风险
technical-chapter-025,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,50,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.2.履约风险/5.2.1.履约风险,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.2.履约风险/5.2.1.履约风险
technical-chapter-026,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,52,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.2.履约风险/5.2.2.绩效评价,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.2.履约风险/5.2.2.绩效评价
technical-chapter-027,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,54,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收
technical-chapter-028,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,54,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产
technical-chapter-029,未发现重复，仍需审核,保留历史参考,历史目录结构参考,False,章节或表单只用于历史结构对照，不属于泰昌企业事实资产,泰昌技术补充文件,54,（二）专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.1.ESG(环境、社会、公司治理)报告,泰昌技术标历史目录参考：专项投标文件/5.针对评审要素，需要补充的其他文件/5.3.绿色低碳生产及绿色回收/5.3.1.建立了绿色生产/5.3.1.1.ESG(环境、社会、公司治理)报告
